1618574187.9136906,20.0,38.7
1618574187.9248686,0.0,38.7
1618574187.9359002,0.0,38.7
1618574187.947009,20.0,38.7
1618574187.9580886,0.0,38.7
1618574187.9691343,0.0,38.7
1618574187.9802387,0.0,38.7
1618574187.991461,0.0,38.7
1618574188.0024896,0.0,38.7
1618574188.0136042,0.0,38.7
1618574188.024796,0.0,38.7
1618574188.0357873,0.0,38.7
1618574188.0468233,0.0,38.7
1618574188.057882,0.0,38.7
1618574188.0689995,0.0,38.7
1618574188.0800958,20.0,38.7
1618574188.0911932,0.0,38.7
1618574188.102346,20.0,38.7
1618574188.113438,0.0,38.7
1618574188.1246817,0.0,38.7
1618574188.1357882,0.0,38.7
1618574188.1467655,0.0,38.7
1618574188.1577828,0.0,38.7
1618574188.1689808,20.0,38.7
1618574188.1800961,0.0,38.7
1618574188.191173,0.0,38.7
1618574188.2023435,0.0,38.7
1618574188.213445,0.0,38.7
1618574188.2247398,0.0,38.7
1618574188.2358532,0.0,38.7
1618574188.2469213,0.0,38.7
1618574188.2580895,0.0,38.7
1618574188.2693014,0.0,38.7
1618574188.2805715,25.0,38.7
1618574188.2914772,33.3,38.7
1618574188.302359,25.0,38.7
1618574188.3138952,40.0,38.7
1618574188.3258107,25.0,38.7
1618574188.3388019,33.3,38.7
1618574188.3499823,40.0,38.8
1618574188.3610992,0.0,38.8
1618574188.3718235,25.0,38.8
1618574188.3825297,25.0,38.8
1618574188.3932662,40.0,38.8
1618574188.4039671,25.0,38.9
1618574188.4146264,0.0,38.9
1618574188.4253879,50.0,38.9
1618574188.4360833,25.0,38.9
1618574188.4467254,25.0,38.9
1618574188.4575033,25.0,38.9
1618574188.4682336,25.0,38.9
1618574188.478953,0.0,38.9
1618574188.489649,25.0,38.9
1618574188.5003755,25.0,38.9
1618574188.511191,25.0,38.9
1618574188.5219057,40.0,38.9
1618574188.5327811,25.0,38.9
1618574188.5435193,25.0,38.9
1618574188.5559626,33.3,38.9
1618574188.5666432,80.0,38.9
1618574188.5773752,75.0,38.9
1618574188.588063,50.0,38.9
1618574188.5986679,33.3,39.0
1618574188.6094246,40.0,39.0
1618574188.6203907,33.3,39.0
1618574188.6313171,33.3,39.0
1618574188.6420586,33.3,39.0
1618574188.6527731,60.0,39.0
1618574188.663504,33.3,39.0
1618574188.6741946,50.0,39.0
1618574188.6849606,0.0,39.0
1618574188.6957054,25.0,39.0
1618574188.7064586,50.0,39.0
1618574188.7177904,40.0,39.0
1618574188.7286944,50.0,39.0
1618574188.7394483,25.0,39.0
1618574188.7501695,50.0,39.0
1618574188.7608705,50.0,39.1
1618574188.7715857,25.0,39.1
1618574188.7826588,66.7,39.1
1618574188.7933915,25.0,39.1
1618574188.8043914,40.0,38.8
1618574188.8153534,40.0,38.8
1618574188.8261173,0.0,38.8
1618574188.8369277,40.0,38.8
1618574188.847592,33.3,38.8
1618574188.8583186,50.0,38.8
1618574188.8690076,0.0,38.8
1618574188.879781,40.0,38.9
1618574188.8904948,25.0,38.9
1618574188.9012418,25.0,38.9
1618574188.9119325,25.0,38.9
1618574188.9226067,25.0,38.9
1618574188.9333222,25.0,38.9
1618574188.944017,25.0,38.9
1618574188.9546592,25.0,38.9
1618574188.9653738,25.0,38.9
1618574188.9760606,40.0,38.9
1618574188.9866512,25.0,38.9
1618574188.9976587,66.7,38.9
1618574189.0088694,80.0,38.9
1618574189.0195699,50.0,38.9
1618574189.0305164,40.0,38.9
1618574189.0413163,66.7,38.9
1618574189.0522463,50.0,38.9
1618574189.06377,25.0,39.0
1618574189.0760303,50.0,39.0
1618574189.087651,60.0,39.0
1618574189.0983632,50.0,39.0
1618574189.1090662,50.0,39.0
1618574189.1196752,25.0,39.0
1618574189.1304157,50.0,39.0
1618574189.141053,33.3,39.0
1618574189.1517887,40.0,39.0
1618574189.1624987,25.0,39.1
1618574189.1732025,66.7,39.1
1618574189.1839042,50.0,39.1
1618574189.194596,50.0,39.1
1618574189.2053201,50.0,39.1
1618574189.216032,25.0,39.1
1618574189.226786,50.0,39.1
1618574189.2375586,60.0,39.1
1618574189.2483158,66.7,39.2
1618574189.2609406,80.0,39.2
1618574189.2746527,100.0,39.2
1618574189.2855632,75.0,39.2
1618574189.2962618,80.0,39.2
1618574189.306986,100.0,39.2
1618574189.317737,75.0,39.3
1618574189.3286934,25.0,39.3
1618574189.3396406,80.0,39.3
1618574189.350658,50.0,39.3
1618574189.3614001,25.0,39.3
1618574189.3722064,25.0,39.3
1618574189.3829367,33.3,39.3
1618574189.393635,50.0,39.3
1618574189.4048767,66.7,39.3
1618574189.4156382,60.0,39.4
1618574189.426336,66.7,39.4
1618574189.4373882,25.0,39.4
1618574189.4481037,0.0,39.4
1618574189.4589462,66.7,39.4
1618574189.4696364,80.0,39.4
1618574189.4802778,66.7,39.4
1618574189.4910824,50.0,39.4
1618574189.5018005,50.0,39.4
1618574189.5125945,50.0,39.4
1618574189.523278,50.0,39.4
1618574189.5339198,50.0,39.4
1618574189.544813,0.0,39.5
1618574189.5554523,50.0,39.5
1618574189.5661688,25.0,39.5
1618574189.576872,33.3,39.5
1618574189.5875702,25.0,39.5
1618574189.5986483,33.3,39.5
1618574189.6119952,50.0,39.6
1618574189.624819,80.0,39.6
1618574189.6361701,75.0,39.6
1618574189.6469421,66.7,39.6
1618574189.6577818,75.0,39.6
1618574189.6689746,83.3,39.6
1618574189.679683,66.7,39.6
1618574189.6904058,50.0,39.6
1618574189.701229,75.0,39.6
1618574189.711861,60.0,39.6
1618574189.722629,33.3,39.6
1618574189.7334552,25.0,39.6
1618574189.7441578,25.0,39.6
1618574189.7548761,25.0,39.6
